Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;200;2;4;0.3;20.0
2;200;10;4;0.3;
3;100;5;4;log2;20.0
4;300;5;2;0.3;
5;100;10;4;0.3;20.0
6;100;10;4;log2;20.0
7;100;2;4;log2;10.0
8;100;10;1;0.3;
9;200;5;4;0.3;20.0
10;500;5;2;0.3;10.0
11;500;5;1;0.3;20.0
12;300;10;1;sqrt;
13;100;10;2;log2;20.0
14;200;5;2;log2;10.0
15;200;5;4;0.3;
16;100;2;4;log2;
17;300;5;2;log2;
18;500;5;2;log2;10.0
19;500;2;2;log2;
20;300;2;4;log2;10.0
21;500;5;4;log2;
22;500;2;1;sqrt;10.0
23;200;10;1;0.3;
24;300;2;4;sqrt;20.0
25;100;5;1;0.3;20.0
26;100;10;4;sqrt;10.0
27;200;5;1;sqrt;
28;200;5;2;0.3;10.0
29;100;5;4;0.3;20.0
30;200;2;4;0.3;
