Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;200;5;2;sqrt;10.0
2;300;5;2;0.3;10.0
3;300;2;4;sqrt;20.0
4;500;5;1;log2;
5;200;2;2;0.3;10.0
6;500;10;2;0.3;20.0
7;300;5;1;log2;10.0
8;500;2;4;sqrt;20.0
9;100;5;4;log2;
10;100;5;4;sqrt;
11;300;10;2;sqrt;10.0
12;500;10;2;sqrt;10.0
13;500;2;4;0.3;
14;200;2;4;log2;10.0
15;100;2;2;0.3;20.0
16;300;5;1;log2;
17;200;10;2;log2;
18;500;10;2;sqrt;
19;200;5;2;0.3;10.0
20;500;2;2;0.3;
21;200;2;1;sqrt;20.0
22;100;2;2;sqrt;10.0
23;300;5;4;log2;10.0
24;300;2;4;sqrt;10.0
25;200;10;2;log2;10.0
26;200;5;2;0.3;
27;200;10;1;log2;
28;500;2;1;0.3;20.0
29;200;2;2;log2;20.0
30;500;10;1;sqrt;20.0
