Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;100;2;1;0.3;10.0
2;100;10;4;sqrt;20.0
3;100;10;2;sqrt;
4;300;2;2;sqrt;20.0
5;500;5;4;log2;10.0
6;300;5;4;log2;10.0
7;300;10;4;log2;20.0
8;200;5;4;sqrt;10.0
9;300;5;4;log2;
10;300;5;2;0.3;10.0
11;500;5;2;log2;20.0
12;200;2;4;sqrt;
13;300;5;2;log2;20.0
14;300;5;1;sqrt;10.0
15;300;2;4;0.3;20.0
16;100;10;4;log2;
17;300;5;1;sqrt;
18;100;2;1;sqrt;10.0
19;200;5;2;0.3;
20;300;10;2;0.3;10.0
21;100;5;4;0.3;10.0
22;100;2;4;0.3;
23;500;10;2;log2;20.0
24;200;2;4;0.3;
25;300;5;1;0.3;10.0
26;500;5;4;0.3;
27;100;5;2;log2;
28;500;10;1;0.3;
29;200;2;4;sqrt;10.0
30;300;10;2;log2;10.0
