Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;100;5;1;0.3;
2;500;5;4;0.3;
3;100;2;1;log2;
4;100;5;2;log2;20.0
5;500;5;1;0.3;20.0
6;200;5;4;sqrt;10.0
7;500;2;2;0.3;
8;100;5;2;sqrt;20.0
9;300;2;1;sqrt;20.0
10;300;2;1;0.3;
11;300;5;4;sqrt;10.0
12;300;2;4;sqrt;20.0
13;100;10;4;sqrt;
14;300;2;4;sqrt;
15;300;10;2;0.3;20.0
16;500;5;2;0.3;
17;200;10;1;0.3;10.0
18;500;10;4;0.3;
19;200;10;1;log2;10.0
20;300;2;4;0.3;10.0
21;300;2;1;log2;20.0
22;100;2;2;log2;10.0
23;100;10;2;0.3;10.0
24;500;2;4;0.3;10.0
25;200;5;2;log2;10.0
26;100;10;2;0.3;20.0
27;100;2;1;0.3;10.0
28;300;2;2;0.3;20.0
29;200;10;2;log2;
30;200;2;2;0.3;10.0
