Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;100;10;1;log2;10.0
2;200;5;2;0.3;20.0
3;200;2;4;sqrt;20.0
4;200;5;1;sqrt;20.0
5;300;5;2;log2;10.0
6;200;10;2;sqrt;10.0
7;300;2;2;0.3;10.0
8;100;5;1;0.3;
9;100;5;1;0.3;10.0
10;500;5;2;0.3;10.0
11;200;2;1;log2;20.0
12;500;5;2;log2;10.0
13;100;2;4;0.3;
14;200;10;4;log2;10.0
15;300;2;1;sqrt;10.0
16;500;2;4;0.3;10.0
17;200;2;1;log2;
18;300;5;2;0.3;20.0
19;100;2;1;sqrt;20.0
20;300;10;4;0.3;10.0
21;200;10;2;0.3;10.0
22;300;10;2;0.3;20.0
23;300;10;1;0.3;10.0
24;100;10;1;log2;20.0
25;100;2;1;sqrt;10.0
26;500;2;2;sqrt;
27;100;5;4;sqrt;10.0
28;300;2;4;log2;10.0
29;200;2;4;log2;
30;500;2;4;log2;20.0
