Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;100;2;2;log2;10.0
2;200;5;1;0.3;10.0
3;500;10;4;log2;20.0
4;200;5;1;log2;20.0
5;300;5;4;sqrt;20.0
6;200;10;1;0.3;
7;300;2;1;log2;
8;300;5;1;sqrt;10.0
9;500;10;1;0.3;20.0
10;100;2;2;sqrt;
11;500;2;4;log2;20.0
12;500;5;4;0.3;
13;500;2;2;0.3;
14;100;10;2;log2;
15;300;5;4;log2;20.0
16;300;10;2;log2;20.0
17;100;5;4;log2;10.0
18;200;2;1;sqrt;
19;300;10;4;0.3;
20;200;2;2;0.3;
21;100;10;2;sqrt;
22;100;10;4;log2;
23;300;2;4;log2;10.0
24;200;10;4;0.3;
25;200;10;1;log2;20.0
26;200;5;4;sqrt;
27;500;2;1;0.3;10.0
28;100;2;1;log2;10.0
29;100;10;1;0.3;10.0
30;200;5;1;0.3;
