Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;200;5;2;sqrt;10.0
2;500;10;1;log2;20.0
3;500;2;1;log2;
4;500;10;1;0.3;20.0
5;100;10;4;sqrt;20.0
6;200;10;2;sqrt;
7;300;5;1;log2;20.0
8;200;5;2;log2;20.0
9;100;2;1;0.3;
10;200;5;2;sqrt;
11;300;2;2;log2;10.0
12;200;5;1;log2;10.0
13;200;5;1;0.3;20.0
14;200;5;4;log2;
15;300;10;4;log2;20.0
16;300;2;4;sqrt;
17;500;5;2;sqrt;20.0
18;500;10;4;sqrt;20.0
19;200;10;1;sqrt;20.0
20;200;5;2;0.3;
21;200;10;1;log2;
22;100;2;1;sqrt;10.0
23;500;2;1;sqrt;
24;100;5;4;sqrt;
25;500;5;2;log2;10.0
26;300;5;1;0.3;20.0
27;200;2;1;log2;10.0
28;100;5;1;sqrt;10.0
29;300;10;2;0.3;20.0
30;300;2;2;0.3;20.0
