Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;500;5;4;log2;20.0
2;200;10;2;log2;10.0
3;100;2;2;log2;10.0
4;500;2;4;sqrt;10.0
5;300;2;4;0.3;
6;200;10;2;log2;
7;100;10;1;0.3;10.0
8;200;10;1;log2;
9;200;5;2;0.3;10.0
10;300;2;2;0.3;20.0
11;200;5;1;sqrt;20.0
12;500;10;2;sqrt;
13;300;2;4;log2;
14;200;10;4;sqrt;10.0
15;500;5;4;0.3;
16;200;5;4;0.3;20.0
17;300;5;2;sqrt;
18;200;2;1;0.3;20.0
19;300;2;1;0.3;10.0
20;300;2;4;log2;10.0
21;300;2;1;log2;
22;300;5;1;0.3;10.0
23;100;5;4;log2;
24;500;2;1;log2;10.0
25;200;2;4;sqrt;10.0
26;200;2;4;sqrt;20.0
27;500;10;4;0.3;
28;300;2;2;log2;10.0
29;500;2;2;sqrt;
30;500;10;2;log2;20.0
