Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;300;5;1;sqrt;
2;500;2;2;0.3;
3;100;2;1;0.3;10.0
4;100;10;1;sqrt;10.0
5;200;2;2;log2;20.0
6;200;10;2;log2;10.0
7;300;5;4;0.3;20.0
8;100;10;2;log2;10.0
9;500;5;2;sqrt;
10;300;10;1;sqrt;10.0
11;300;5;2;sqrt;
12;300;5;2;0.3;
13;300;5;2;0.3;20.0
14;200;2;2;0.3;20.0
15;200;2;2;sqrt;10.0
16;200;2;1;sqrt;10.0
17;500;2;2;0.3;20.0
18;100;10;2;log2;20.0
19;200;10;4;0.3;
20;200;5;2;sqrt;
21;300;10;2;0.3;10.0
22;300;2;1;sqrt;
23;100;5;2;log2;10.0
24;300;10;4;sqrt;20.0
25;200;10;1;0.3;20.0
26;500;10;4;log2;10.0
27;500;5;4;log2;
28;500;2;4;sqrt;
29;100;5;4;sqrt;20.0
30;100;10;2;0.3;20.0
