Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;300;2;1;0.3;10.0
2;100;5;2;log2;10.0
3;100;2;4;0.3;20.0
4;200;10;2;sqrt;
5;300;2;4;log2;20.0
6;100;10;2;0.3;10.0
7;100;5;1;log2;
8;500;2;2;log2;
9;200;2;2;0.3;10.0
10;100;10;2;0.3;
11;300;10;2;0.3;
12;200;10;4;log2;10.0
13;300;10;4;0.3;20.0
14;500;10;4;0.3;
15;300;5;1;sqrt;
16;100;5;1;0.3;10.0
17;200;10;1;sqrt;20.0
18;300;2;4;sqrt;
19;200;5;2;0.3;
20;500;2;4;0.3;10.0
21;200;2;1;0.3;20.0
22;200;2;4;log2;10.0
23;500;5;4;log2;20.0
24;300;5;1;log2;
25;200;2;4;log2;
26;300;2;2;log2;
27;100;2;4;0.3;10.0
28;100;10;1;0.3;10.0
29;200;2;4;0.3;
30;500;10;2;sqrt;20.0
