Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;500;10;4;log2;
2;100;10;1;log2;
3;500;2;1;log2;10.0
4;300;2;2;0.3;20.0
5;500;5;4;0.3;20.0
6;300;10;4;sqrt;20.0
7;500;2;2;0.3;
8;500;5;4;sqrt;10.0
9;200;5;2;log2;
10;100;5;4;0.3;20.0
11;300;10;2;sqrt;10.0
12;300;5;4;log2;
13;200;10;2;0.3;20.0
14;200;5;1;0.3;10.0
15;500;10;1;log2;
16;200;5;1;log2;10.0
17;300;5;2;0.3;20.0
18;100;2;4;0.3;10.0
19;500;2;4;0.3;
20;500;10;2;sqrt;10.0
21;200;5;2;sqrt;10.0
22;100;10;2;0.3;20.0
23;500;2;2;log2;10.0
24;200;5;4;log2;10.0
25;200;2;1;0.3;
26;200;5;1;0.3;20.0
27;200;5;2;log2;10.0
28;100;5;1;log2;
29;500;10;4;0.3;
30;100;5;4;log2;20.0
