Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;500;2;2;0.3;20.0
2;500;2;2;0.3;
3;500;5;4;0.3;
4;100;10;2;log2;20.0
5;500;5;1;0.3;10.0
6;100;2;4;0.3;20.0
7;100;2;1;sqrt;
8;300;10;1;0.3;
9;300;2;2;log2;10.0
10;100;5;1;0.3;
11;200;5;4;log2;
12;500;5;4;log2;
13;500;10;2;0.3;
14;200;5;1;0.3;
15;500;10;1;sqrt;10.0
16;100;5;4;0.3;
17;200;5;2;sqrt;
18;200;5;1;sqrt;
19;500;2;4;log2;
20;300;5;2;log2;10.0
21;200;2;1;0.3;10.0
22;200;5;1;0.3;20.0
23;500;5;4;sqrt;20.0
24;200;10;1;sqrt;10.0
25;100;5;2;0.3;
26;100;10;2;log2;
27;200;5;2;log2;10.0
28;200;10;2;sqrt;
29;200;10;4;0.3;10.0
30;300;5;2;0.3;20.0
