Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;200;2;2;log2;10.0
2;300;10;2;0.3;10.0
3;100;10;4;sqrt;10.0
4;500;10;4;sqrt;10.0
5;100;5;4;0.3;10.0
6;300;10;4;sqrt;20.0
7;300;5;4;0.3;
8;200;5;1;sqrt;
9;100;2;4;sqrt;20.0
10;100;10;4;0.3;10.0
11;100;5;2;0.3;
12;500;2;4;log2;20.0
13;200;5;4;sqrt;
14;100;2;1;sqrt;20.0
15;500;2;1;0.3;20.0
16;300;5;2;log2;20.0
17;500;5;2;sqrt;10.0
18;300;10;4;log2;
19;100;2;1;0.3;10.0
20;500;5;4;0.3;20.0
21;100;5;2;sqrt;20.0
22;200;5;2;0.3;
23;200;5;4;log2;10.0
24;300;5;4;0.3;10.0
25;100;2;2;0.3;10.0
26;100;10;4;0.3;
27;100;10;4;log2;
28;300;10;1;0.3;
29;100;10;4;sqrt;
30;200;10;4;sqrt;10.0
