Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;200;2;1;0.3;20.0
2;500;10;1;0.3;
3;100;2;4;log2;10.0
4;100;2;1;log2;20.0
5;200;10;1;sqrt;
6;100;5;2;sqrt;20.0
7;200;10;2;log2;20.0
8;500;10;4;sqrt;
9;300;10;2;sqrt;20.0
10;200;2;2;log2;20.0
11;100;5;1;0.3;20.0
12;500;5;2;sqrt;10.0
13;300;10;2;sqrt;
14;100;2;2;sqrt;20.0
15;100;10;1;sqrt;20.0
16;100;5;2;sqrt;
17;500;2;1;0.3;20.0
18;200;2;2;0.3;10.0
19;200;2;2;0.3;20.0
20;500;2;4;log2;
21;100;5;4;0.3;
22;200;10;4;0.3;10.0
23;500;2;1;log2;20.0
24;100;2;2;sqrt;10.0
25;100;10;2;log2;10.0
26;500;2;4;log2;10.0
27;500;2;1;sqrt;20.0
28;100;10;1;log2;
29;500;2;2;0.3;
30;500;5;2;log2;20.0
