Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;100;10;2;log2;10.0
2;500;2;2;log2;
3;200;2;2;log2;
4;500;2;4;sqrt;10.0
5;500;5;4;sqrt;10.0
6;300;5;1;log2;
7;500;10;1;log2;20.0
8;200;2;4;sqrt;10.0
9;200;5;2;sqrt;20.0
10;200;10;1;0.3;10.0
11;300;2;2;log2;
12;200;5;2;log2;
13;500;2;4;sqrt;20.0
14;200;10;2;0.3;10.0
15;200;10;1;sqrt;20.0
16;500;2;2;sqrt;
17;200;2;4;0.3;20.0
18;500;2;1;sqrt;10.0
19;200;2;4;log2;10.0
20;500;10;1;log2;10.0
21;500;10;2;0.3;10.0
22;300;2;2;sqrt;10.0
23;200;10;2;sqrt;
24;300;2;2;0.3;20.0
25;500;10;1;log2;
26;100;2;2;0.3;20.0
27;500;5;2;0.3;10.0
28;100;10;4;0.3;
29;300;5;2;log2;
30;500;5;1;sqrt;20.0
