Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;300;10;1;log2;10.0
2;300;5;1;0.3;20.0
3;200;5;4;sqrt;20.0
4;500;5;1;sqrt;20.0
5;100;2;4;sqrt;10.0
6;300;5;4;sqrt;
7;100;10;2;sqrt;10.0
8;200;2;4;sqrt;10.0
9;200;5;4;0.3;10.0
10;200;2;1;sqrt;10.0
11;300;10;4;0.3;10.0
12;300;5;2;log2;
13;200;5;4;0.3;
14;200;10;2;sqrt;10.0
15;300;5;4;0.3;20.0
16;200;2;4;sqrt;
17;200;10;4;sqrt;20.0
18;300;10;2;0.3;20.0
19;100;10;2;0.3;
20;200;2;2;0.3;10.0
21;200;10;1;0.3;20.0
22;200;5;2;0.3;10.0
23;300;2;1;sqrt;20.0
24;100;2;2;sqrt;20.0
25;300;2;2;0.3;10.0
26;100;5;2;0.3;20.0
27;500;5;2;sqrt;
28;500;10;2;0.3;10.0
29;100;2;1;log2;
30;500;2;2;0.3;10.0
