Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;500;10;1;0.3;10.0
2;500;2;2;0.3;
3;100;10;4;sqrt;10.0
4;200;5;2;log2;10.0
5;100;5;4;0.3;
6;100;5;4;log2;20.0
7;500;5;2;0.3;20.0
8;500;5;4;0.3;20.0
9;100;2;1;sqrt;20.0
10;300;2;2;0.3;20.0
11;100;2;4;0.3;
12;500;5;1;log2;
13;300;2;1;sqrt;20.0
14;300;2;4;0.3;20.0
15;100;2;2;0.3;
16;500;2;2;sqrt;10.0
17;500;10;2;sqrt;10.0
18;200;5;4;log2;
19;500;10;1;sqrt;
20;200;10;4;log2;20.0
21;300;2;4;log2;
22;100;5;2;log2;
23;500;5;1;sqrt;10.0
24;200;5;4;sqrt;20.0
25;500;5;2;sqrt;20.0
26;300;2;2;log2;10.0
27;200;5;4;log2;10.0
28;500;2;1;sqrt;10.0
29;200;5;1;sqrt;20.0
30;100;10;1;0.3;10.0
