Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;300;2;1;log2;20.0
2;300;5;1;log2;20.0
3;200;10;2;sqrt;
4;500;5;4;0.3;20.0
5;100;5;2;log2;10.0
6;100;2;4;log2;10.0
7;300;5;1;log2;
8;500;5;2;log2;
9;500;2;2;log2;
10;300;2;2;0.3;20.0
11;100;5;1;sqrt;10.0
12;300;2;4;sqrt;
13;100;2;4;log2;
14;200;5;4;0.3;20.0
15;300;10;2;log2;10.0
16;200;2;4;log2;20.0
17;100;2;2;0.3;10.0
18;100;5;4;sqrt;20.0
19;300;10;4;0.3;10.0
20;100;10;2;log2;
21;300;10;4;0.3;
22;200;2;4;log2;10.0
23;300;2;1;0.3;20.0
24;200;10;4;0.3;10.0
25;200;2;4;sqrt;
26;500;2;4;sqrt;10.0
27;500;10;1;0.3;
28;500;5;2;sqrt;10.0
29;200;5;1;sqrt;10.0
30;300;10;4;log2;
