Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;200;5;1;sqrt;
2;300;5;2;log2;
3;300;5;4;0.3;20.0
4;100;5;4;log2;10.0
5;500;5;2;sqrt;20.0
6;200;5;2;log2;20.0
7;100;2;4;sqrt;20.0
8;200;10;4;0.3;10.0
9;300;5;4;sqrt;10.0
10;200;2;1;0.3;10.0
11;100;2;2;log2;
12;500;10;1;0.3;
13;300;10;4;0.3;
14;500;5;4;sqrt;10.0
15;300;10;4;0.3;20.0
16;200;5;4;log2;
17;300;10;4;sqrt;
18;200;5;1;log2;10.0
19;500;10;2;log2;20.0
20;200;10;2;log2;20.0
21;500;5;1;log2;20.0
22;300;2;2;sqrt;20.0
23;500;5;1;sqrt;20.0
24;300;5;4;log2;20.0
25;100;2;4;sqrt;
26;500;5;1;sqrt;10.0
27;500;2;1;sqrt;20.0
28;500;2;1;log2;
29;500;10;4;0.3;
30;100;5;4;sqrt;
