Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;500;2;1;log2;
2;500;10;2;0.3;
3;300;10;2;0.3;
4;500;5;1;0.3;10.0
5;200;5;2;sqrt;
6;200;2;1;log2;20.0
7;500;2;1;0.3;20.0
8;200;2;1;sqrt;
9;100;2;1;0.3;
10;100;5;4;0.3;20.0
11;200;10;4;sqrt;
12;100;5;4;sqrt;20.0
13;300;5;4;0.3;10.0
14;100;2;1;0.3;10.0
15;100;5;2;sqrt;10.0
16;100;10;2;0.3;
17;500;5;1;log2;20.0
18;200;2;1;log2;10.0
19;200;10;2;sqrt;
20;100;5;2;0.3;10.0
21;500;5;1;sqrt;20.0
22;300;10;1;log2;10.0
23;300;5;1;sqrt;10.0
24;300;2;1;sqrt;
25;200;2;2;log2;
26;500;10;2;log2;10.0
27;100;2;4;0.3;10.0
28;200;10;4;sqrt;10.0
29;300;10;1;0.3;
30;100;5;1;0.3;
