Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;100;10;1;0.3;
2;100;5;4;0.3;
3;100;2;4;log2;
4;200;5;2;log2;
5;300;10;1;log2;10.0
6;200;5;4;0.3;20.0
7;100;5;1;0.3;20.0
8;100;10;1;log2;10.0
9;100;10;1;0.3;20.0
10;200;5;2;sqrt;20.0
11;500;2;4;log2;10.0
12;100;2;1;sqrt;
13;100;2;2;0.3;10.0
14;300;10;4;0.3;20.0
15;500;2;1;0.3;10.0
16;200;10;2;0.3;
17;500;5;2;0.3;10.0
18;500;10;2;log2;20.0
19;300;2;1;0.3;20.0
20;200;10;1;0.3;20.0
21;300;10;1;log2;
22;300;2;2;0.3;20.0
23;500;2;2;log2;
24;300;2;2;log2;20.0
25;300;5;1;sqrt;
26;200;5;1;log2;10.0
27;300;2;1;sqrt;10.0
28;200;5;2;sqrt;10.0
29;200;10;4;sqrt;20.0
30;300;5;2;0.3;10.0
