Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;100;10;2;0.3;
2;500;10;4;0.3;20.0
3;200;10;4;sqrt;20.0
4;200;10;2;sqrt;10.0
5;100;5;1;0.3;
6;200;10;2;0.3;
7;300;10;2;0.3;10.0
8;500;5;2;0.3;10.0
9;500;5;2;0.3;20.0
10;500;2;2;log2;20.0
11;500;10;4;0.3;
12;100;2;4;sqrt;10.0
13;500;10;4;log2;
14;300;2;1;sqrt;
15;200;10;2;0.3;20.0
16;300;2;4;log2;20.0
17;300;10;4;sqrt;
18;500;10;2;sqrt;20.0
19;300;2;4;sqrt;
20;300;5;1;log2;10.0
21;100;5;1;sqrt;20.0
22;100;2;1;0.3;20.0
23;200;5;4;sqrt;10.0
24;200;5;1;sqrt;20.0
25;500;2;4;log2;
26;500;5;2;log2;20.0
27;300;2;2;log2;20.0
28;200;2;2;0.3;
29;100;5;4;log2;
30;500;2;4;0.3;
