Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;500;2;2;log2;
2;500;2;2;log2;20.0
3;500;2;1;log2;
4;300;10;2;0.3;20.0
5;100;2;1;0.3;10.0
6;300;2;4;sqrt;10.0
7;300;10;4;0.3;10.0
8;200;10;1;sqrt;
9;300;2;1;log2;
10;300;2;1;log2;20.0
11;500;2;1;sqrt;20.0
12;300;5;1;log2;10.0
13;300;5;2;sqrt;20.0
14;300;5;2;log2;20.0
15;200;5;2;sqrt;
16;100;5;1;log2;
17;300;10;4;0.3;
18;200;10;1;log2;20.0
19;100;10;2;log2;
20;100;2;4;sqrt;10.0
21;200;5;2;0.3;
22;100;5;1;sqrt;
23;500;5;1;sqrt;20.0
24;100;2;1;0.3;
25;100;2;1;log2;
26;300;2;4;sqrt;
27;200;5;2;log2;
28;300;2;2;0.3;10.0
29;200;10;2;log2;
30;500;10;2;sqrt;10.0
